section,variant,dataset,revision,machine_id,iteration,variable,value,unit
tajimas_d,sfkit,data/1kg_chr7.trees,46c61fa,i10pc34,9,walltime,1075436304,ns
tajimas_d,sfkit,data/1kg_chr7.trees,46c61fa,i10pc34,9,virtmem_delta,0,byte
tajimas_d,sfkit,data/1kg_chr7.trees,46c61fa,i10pc34,9,rss_delta,0,byte
tajimas_d,sfkit,data/1kg_chr7.trees,46c61fa,i10pc34,9,stack_peak,5588595556,byte
tajimas_d,sfkit,data/1kg_chr7.trees,46c61fa,i10pc34,9,heap_peak,5588604824,byte
tajimas_d,sfkit,data/1kg_chr7.trees,46c61fa,i10pc34,9,heap_delta,0,byte
tajimas_d,sfkit,data/1kg_chr7.trees,46c61fa,i10pc34,9,stack_peak,6291456,byte
load,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,429451008,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,2097397848,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,virtmem_delta,-1188139008,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,rss_delta,-1188122624,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,1544318660,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_peak,1544327324,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_delta,1214387757,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,1851354593,ns
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,virtmem_delta,-296828928,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,rss_delta,-297132032,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,1637157188,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_peak,1919775756,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_delta,92838528,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,6291456,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,164820143,ns
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,virtmem_delta,0,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,rss_delta,0,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,1637197260,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_peak,1637197260,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_delta,40072,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,6291456,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,771381898,ns
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,virtmem_delta,0,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,rss_delta,0,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,1637237332,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_peak,1645937368,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_delta,40072,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,6291456,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,166544390,ns
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,virtmem_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,rss_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,1637237332,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_peak,1637246600,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,6291456,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,609787783,ns
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,virtmem_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,rss_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,1637237332,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_peak,1642505440,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,143104102,ns
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,rss_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,1637237332,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_peak,1637246600,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,6291456,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,552401610,ns
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,virtmem_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,rss_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,1637237332,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_peak,1642505440,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,6291456,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,walltime,253865770,ns
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,virtmem_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,rss_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,1637237332,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_peak,1637246600,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,heap_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,0,stack_peak,6291456,byte
load,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,361672006,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,2161901451,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,virtmem_delta,-1188139008,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,rss_delta,-1188122624,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,1544318660,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_peak,1544327324,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_delta,1214387757,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,1690598780,ns
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,virtmem_delta,-97050624,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,rss_delta,-96780288,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,1637157188,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_peak,1919775756,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_delta,92838528,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,6291456,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,188818996,ns
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,virtmem_delta,0,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,rss_delta,0,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,1637197260,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_peak,1637197260,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_delta,40072,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,6291456,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,698098328,ns
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,virtmem_delta,0,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,rss_delta,0,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,1637237332,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_peak,1645937368,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_delta,40072,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,6291456,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,171154939,ns
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,virtmem_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,rss_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,1637237332,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_peak,1637246600,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,6291456,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,592287377,ns
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,virtmem_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,rss_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,1637237332,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_peak,1642505440,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,146043442,ns
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,rss_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,1637237332,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_peak,1637246600,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,6291456,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,542744016,ns
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,virtmem_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,rss_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,1637237332,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_peak,1642505440,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,6291456,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,walltime,285050142,ns
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,virtmem_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,rss_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,1637237332,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_peak,1637246600,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,heap_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,1,stack_peak,6291456,byte
load,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,390487953,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,2095896853,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,virtmem_delta,-1188139008,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,rss_delta,-1188122624,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,1544318660,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_peak,1544327324,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_delta,1214387757,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,1677241699,ns
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,rss_delta,0,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,1637157188,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_peak,1919775756,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_delta,92838528,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,6291456,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,173003859,ns
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,virtmem_delta,0,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,rss_delta,0,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,1637197260,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_peak,1637197260,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_delta,40072,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,6291456,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,735960276,ns
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,virtmem_delta,0,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,rss_delta,0,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,1637237332,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_peak,1645937368,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_delta,40072,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,6291456,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,179191251,ns
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,virtmem_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,rss_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,1637237332,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_peak,1637246600,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,6291456,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,620212645,ns
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,virtmem_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,rss_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,1637237332,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_peak,1642505440,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,120086392,ns
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,rss_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,1637237332,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_peak,1637246600,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,6291456,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,505975632,ns
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,virtmem_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,rss_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,1637237332,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_peak,1642505440,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,6291456,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,walltime,251126086,ns
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,virtmem_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,rss_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,1637237332,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_peak,1637246600,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,heap_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,2,stack_peak,6291456,byte
load,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,435305103,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,1979192842,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,-1188139008,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,rss_delta,-1188122624,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,1544318660,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_peak,1544327324,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_delta,1214387757,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,1613647198,ns
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,1637157188,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_peak,1919775756,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_delta,92838528,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,157163876,ns
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,1637197260,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_peak,1637197260,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_delta,40072,byte
compute_afs,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,634332130,ns
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,1637237332,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_peak,1645937368,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_delta,40072,byte
compute_afs,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,154202032,ns
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,1637237332,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_peak,1637246600,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
diversity,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,536013055,ns
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,1637237332,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_peak,1642505440,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
diversity,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,120520563,ns
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,1637237332,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_peak,1637246600,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
num_segregating_sites,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,504752809,ns
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,1637237332,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_peak,1642505440,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
num_segregating_sites,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,walltime,260763645,ns
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,virtmem_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,rss_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,1637237332,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_peak,1637246600,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,heap_delta,0,byte
tajimas_d,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,3,stack_peak,6291456,byte
load,tskit,data/1kg_chr22.trees,46c61fa,i10pc34,4,walltime,341937213,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,4,walltime,1935596795,ns
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,4,virtmem_delta,-1188139008,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,4,rss_delta,-1188122624,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,4,stack_peak,1544318660,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,4,heap_peak,1544327324,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,4,heap_delta,1214387757,byte
load_forest_file,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,4,stack_peak,6291456,byte
compute_subtree_sizes,sfkit,data/1kg_chr22.trees,46c61fa,i10pc34,4,walltime,1538462044,ns
